occurrenceID,basisOfRecord,institutionID,collectionCode,collectionID,catalogNumber,type,language,license,rightsHolder,accessRights,bibliographicCitation,references,ownerInstitutionCode,dynamicProperties,occurrenceRemarks,recordNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,disposition,parentEventID,eventID,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,eventDate,eventTime,habitat,fieldNumber,fieldNotes,continent,waterBody,country,countryCode,stateProvince,locality,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,decimalLatitude,decimalLongitude,geodeticDatum,georeferencedBy,georeferencedDate,identifiedBy,dateIdentified,scientificNameID,scientificName,acceptedNameUsage,kingdom,phylum,class,subclasss,superorder,order,subfamily,genus,specificEpithet,scientificNameAuthorship,taxonomicStatus,taxonRemarks,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21021001:03,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21021001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210210,Fredy A. CastrillónValencia,66,24942,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S06:2021:01,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-29,10:52:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°40´12,731"" N,78°19´10,102"" W","2°40´12,731"" N","78°19´10,102"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-29,Fabio ChaverraCastañeda,2021-09-30,urn:lsid:marinespecies.org:taxname:106673,,"Brachyura Latreille, 1802",Animalia,Arthropoda,Malacostraca,Eumalacostraca,Eucarida,Decapoda,,,,"Latreille, 1802",accepted,Infraorden Brachyura,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21021001:04,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21021001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210210,Fredy A. CastrillónValencia,25,9448,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S06:2021:01,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-29,10:52:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°40´12,731"" N,78°19´10,102"" W","2°40´12,731"" N","78°19´10,102"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-29,Fabio ChaverraCastañeda,2021-09-30,urn:lsid:marinespecies.org:taxname:1100,,"Calanoida Sars G. O., 1903",Animalia ,Arthropoda ,Hexanauplia ,Copepoda,Gymnoplea ,Calanoida,,,,"Sars G. O., 1903",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21021001:05,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21021001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210210,Fredy A. CastrillónValencia,1,378,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S06:2021:01,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-29,10:52:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°40´12,731"" N,78°19´10,102"" W","2°40´12,731"" N","78°19´10,102"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-29,Fabio ChaverraCastañeda,2021-09-30,urn:lsid:marinespecies.org:taxname:128636,,"Farranula Wilson C.B., 1932",Animalia,Arthropoda,Hexanauplia,Copepoda,Podoplea,Cyclopoida ,Corycaeidae ,Farranula ,,"Wilson C.B., 1932",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21021001:06,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21021001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210210,Fredy A. CastrillónValencia,16,6046,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S06:2021:01,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-29,10:52:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°40´12,731"" N,78°19´10,102"" W","2°40´12,731"" N","78°19´10,102"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-29,Fabio ChaverraCastañeda,2021-09-30,urn:lsid:marinespecies.org:taxname:106674,,"Caridea Dana, 1852",Animalia,Arthropoda ,Malacostraca ,Eumalacostraca,Eucarida,Decapoda ,,,,"Dana, 1852",accepted,Caridea (Infraorder),
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21021001:07,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21021001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210210,Fredy A. CastrillónValencia,5,1890,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S06:2021:01,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-29,10:52:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°40´12,731"" N,78°19´10,102"" W","2°40´12,731"" N","78°19´10,102"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-29,Fabio ChaverraCastañeda,2021-09-30,urn:lsid:marinespecies.org:taxname:14355,,"Stomatopoda Latreille, 1817",Animalia,Arthropoda,Malacostraca,,,Stomatopoda,,,,"Latreille, 1817",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21021001:08,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21021001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210210,Fredy A. CastrillónValencia,9,3401,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S06:2021:01,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-29,10:52:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°40´12,731"" N,78°19´10,102"" W","2°40´12,731"" N","78°19´10,102"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-29,Fabio ChaverraCastañeda,2021-09-30,urn:lsid:marinespecies.org:taxname:2081,,"Chaetognatha Leuckart, 1854",Animalia,Chaetognatha,,,,,,,,"Leuckart, 1854",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21021001:09,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21021001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210210,Fredy A. CastrillónValencia,1,378,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S06:2021:01,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-29,10:52:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°40´12,731"" N,78°19´10,102"" W","2°40´12,731"" N","78°19´10,102"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-29,Fabio ChaverraCastañeda,2021-09-30,urn:lsid:marinespecies.org:taxname:137687,,"Atlanta Lesueur, 1817",Animalia,Mollusca,Gastropoda,,,Littorinimorpha,Atlantidae,Atlanta,,"Lesueur, 1817",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21021001:10,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21021001,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210210,Fredy A. CastrillónValencia,1,378,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S06:2021:01,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-29,10:52:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°40´12,731"" N,78°19´10,102"" W","2°40´12,731"" N","78°19´10,102"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-29,Fabio ChaverraCastañeda,2021-09-30,urn:lsid:marinespecies.org:taxname:10194,,Actinopterygii ,Animalia,Chordata,Actinopterygii ,,,,,,,Klein 1885,accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21021002:01,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21021002,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210210,Fredy A. CastrillónValencia,2,756,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S06:2021:01,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-29,10:52:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°40´12,731"" N,78°19´10,102"" W","2°40´12,731"" N","78°19´10,102"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-29,Fabio ChaverraCastañeda,2021-09-30,urn:lsid:marinespecies.org:taxname:883,,"Polychaeta Grube, 1850",Animalia,Annelida,Polychaeta,,,,,,,"Grube, 1850",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21021003:01,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21021003,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210210,Fredy A. CastrillónValencia,2,756,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S06:2021:01,"Red Bongo, arrastre superficial 500µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-29,10:52:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°40´12,731"" N,78°19´10,102"" W","2°40´12,731"" N","78°19´10,102"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-29,Fabio ChaverraCastañeda,2021-09-30,urn:lsid:marinespecies.org:taxname:11014,,Perciformes,Animalia,Chordata ,Actinopteri,Teleostei ,,Perciformes,,,,,accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21021301:01,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21021301,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210213,Fredy A. CastrillónValencia,32,227650,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S05:2021:02,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-29,11:49:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°42´09,912"" N, 78°19´10,208"" W","2°42´09,912"" N","78°19´10,208"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-29,Fabio ChaverraCastañeda,2021-10-04,urn:lsid:marinespecies.org:taxname:106671,,"Anomura MacLeay, 1838",Animalia,Arthropoda,Malacostraca,Eumalacostraca,Eucarida,Decapoda,,,,"MacLeay, 1838",accepted,Infraorden Anomura,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21021301:02,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21021301,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210213,Fredy A. CastrillónValencia,5,35570,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S05:2021:02,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-29,11:49:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°42´09,912"" N, 78°19´10,208"" W","2°42´09,912"" N","78°19´10,208"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-29,Fabio ChaverraCastañeda,2021-10-04,urn:lsid:marinespecies.org:taxname:2824,,"Mysidacea Haworth, 1825 accepted as Mysida Boas, 1883",Animalia,Arthropoda,Malacostraca,,,Mysidacea,,,,"1825 accepted as Mysida Boas, 1883",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21021301:03,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21021301,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210213,Fredy A. CastrillónValencia,47,334361,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S05:2021:02,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-29,11:49:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°42´09,912"" N, 78°19´10,208"" W","2°42´09,912"" N","78°19´10,208"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-29,Fabio ChaverraCastañeda,2021-10-04,urn:lsid:marinespecies.org:taxname:106673,,"Brachyura Latreille, 1802",Animalia,Arthropoda,Malacostraca,Eumalacostraca,Eucarida,Decapoda,,,,"Latreille, 1802",accepted,Infraorden Brachyura,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21021301:04,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21021301,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210213,Fredy A. CastrillónValencia,240,1707377,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S05:2021:02,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-29,11:49:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°42´09,912"" N, 78°19´10,208"" W","2°42´09,912"" N","78°19´10,208"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-29,Fabio ChaverraCastañeda,2021-10-04,urn:lsid:marinespecies.org:taxname:1100,,"Calanoida Sars G. O., 1903",Animalia ,Arthropoda ,Hexanauplia ,Copepoda,Gymnoplea ,Calanoida,,,,"Sars G. O., 1903",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21021301:05,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21021301,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210213,Fredy A. CastrillónValencia,73,519327,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S05:2021:02,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-29,11:49:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°42´09,912"" N, 78°19´10,208"" W","2°42´09,912"" N","78°19´10,208"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-29,Fabio ChaverraCastañeda,2021-10-04,urn:lsid:marinespecies.org:taxname:128636,,"Farranula Wilson C.B., 1932",Animalia,Arthropoda,Hexanauplia,Copepoda,Podoplea,Cyclopoida ,Corycaeidae ,Farranula ,,"Wilson C.B., 1932",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21021301:06,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21021301,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210213,Fredy A. CastrillónValencia,2,14228,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S05:2021:02,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-29,11:49:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°42´09,912"" N, 78°19´10,208"" W","2°42´09,912"" N","78°19´10,208"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-29,Fabio ChaverraCastañeda,2021-10-04,urn:lsid:marinespecies.org:taxname:101417,,"Hyperiidae Dana, 1852",Animalia,Arthropoda,Malacostraca,Eumalacostraca,Peracarida ,Amphipoda,Hyperiidae ,,,"Dana, 1852",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21021301:07,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21021301,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210213,Fredy A. CastrillónValencia,1,7114,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S05:2021:02,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-29,11:49:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°42´09,912"" N, 78°19´10,208"" W","2°42´09,912"" N","78°19´10,208"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-29,Fabio ChaverraCastañeda,2021-10-04,urn:lsid:marinespecies.org:taxname:1078,,"Ostracoda Latreille, 1802",Animalia,Arthropoda,Ostracoda,,,,Hyperiidae ,,,"Latreille, 1802",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21021301:08,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21021301,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210213,Fredy A. CastrillónValencia,1,7114,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S05:2021:02,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-29,11:49:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°42´09,912"" N, 78°19´10,208"" W","2°42´09,912"" N","78°19´10,208"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-29,Fabio ChaverraCastañeda,2021-10-04,urn:lsid:marinespecies.org:taxname:235158,,"Lingula Bruguière, 1791",Animalia,Brachiopoda ,Lingulata,,,Lingulida ,Lingulidae ,Lingula ,,"Bruguière, 1791",accepted,,
CCCP:CBCCCP:ZooplEXP.PACÍFICOSP21021301:09,PreservedSpecimen,Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico (CCCP),CBCCCP,RNC:138,ZooplEXP.PACÍFICOSP21021301,PhysicalObject,es,Creative Commons Attribution Non Commercial (CCBYNC) 4.0 License,Centro de Investigaciones Oceanograficas e Hidrográficas del Pacífico (CCCP),Sólo para uso no comercial citando la fuente,,,ColombiaNIT:840.000.1013,Expedicion Pacifico20211  Bocas de Sanquianga,Lote de microorganismos,SP210213,Fredy A. CastrillónValencia,7,49799,Ind.m^3,En Colección,EXP.PACÍFICO,CCCP:EXP.PACÍFICO:S05:2021:02,"Red Bongo, arrastre superficial 300µm",1,L,1 arrastre durante 5 min a 2 nudos de velocidad,2021-04-29,11:49:00,Superficie agua,Solicitud17,Cadena de custodia de la solicitud 17,SA,Boca de Sanquianga,Colombia,CO,Nariño,Desembocadura del río Sanquianga,1,0,1,"2°42´09,912"" N, 78°19´10,208"" W","2°42´09,912"" N","78°19´10,208"" W","Grados, minutos, segundos",2,78.11,WGS84,Fredy A. CastrillónValencia,2021-04-29,Fabio ChaverraCastañeda,2021-10-04,urn:lsid:marinespecies.org:taxname:137687,,"Atlanta Lesueur, 1817",Animalia,Mollusca,Gastropoda,,,Littorinimorpha,Atlantidae,Atlanta,,"Lesueur, 1817",accepted,,
